,price_doc
16328,15.856730886823913
248,15.816990558174398
23704,15.955576721460545
17755,15.404745763080856
3609,15.568321277053755
9898,15.518415498095514
17301,16.231424336265324
22735,15.740637656408357
7870,15.181030619867688
10984,15.30082298888747
22286,15.538277155705378
12657,15.975379348756725
465,15.65606019136176
8448,15.247275293128922
15934,13.815510557964274
28314,15.809507222325669
14571,15.84365880525656
17121,15.943742263813542
29332,16.527429532369457
5681,15.679590688771956
17117,15.739759210238407
9737,14.914122846632385
25609,15.702580206996654
18541,15.545394623474241
21489,15.687312734865866
30353,15.095443903092756
27583,16.14847227403303
22906,16.11809565095832
17183,16.383569613759672
21997,16.176364559082295
13031,16.39761953570864
846,15.483217378522351
24945,15.537842239714555
4185,15.568321277053755
23593,15.919644712234481
17552,15.814284196576656
20941,14.914122846632385
21164,15.931766072766827
19078,15.501909511534503
7500,15.201804919084164
30003,14.946912669455374
18187,16.266515656076592
1375,15.687312734865866
26092,15.64005985001532
29081,15.913528485217045
14635,15.789591583986283
22066,15.817368864985731
15828,15.547166103122624
2078,16.240313283682568
22440,16.224503118370844
24183,16.41820024340866
17811,15.48979944271799
26878,15.623799329143539
19746,13.815510557964274
2434,15.511126166639427
16215,14.962913010801817
27168,16.52116589366421
7880,15.579986699094725
17442,16.38812278817138
25882,14.508657738524219
14830,15.440428041246761
20905,15.955576721460545
18784,16.131891449799916
21196,15.65606019136176
626,16.67771143889374
12645,15.702580206996654
14310,15.978833583624812
25692,15.688665665396323
23801,15.830413578506539
8411,15.179055860318865
19697,15.943742263813542
30415,15.042743827896262
14142,15.37371496369719
11216,15.520322648154787
3110,15.38412647587812
28107,15.732433170146335
22443,15.679590688771956
3230,16.489659207390805
606,16.41076526492114
4477,15.188460020700425
4856,15.783250689606236
11070,16.440179150127435
24789,15.598901777521812
27805,15.888682486630515
28055,14.914122846632385
28498,16.42558035070628
23424,15.615344672654237
23534,15.773851269313848
6451,15.520258650202699
25017,15.505996334271579
16829,16.454567887579532
29016,15.115138028206925
602,15.363073066680286
28902,16.010803270450666
9681,15.671939164799198
13815,15.687312734865866
24021,15.80242554196637
1647,15.65606019136176
16080,15.547166103122624
14438,13.815500557914273
23384,15.50384097838425
3126,15.687312734865866
20189,15.350224924202438
8498,16.10298201314827
29574,15.772784465669902
1420,15.694975607611434
8687,15.761420707019587
10419,13.830399170458024
5580,15.444711096894533
2955,16.25785759333348
25123,15.722504633173326
67,15.775605342011543
3665,15.418930398072812
15763,15.687312734865866
7667,15.425947970731459
29691,17.278652223638883
15525,16.283610089435893
10620,15.156418356087164
10828,15.520258650202699
5635,15.273338294090845
25200,13.805460222110773
2600,16.523927091958395
22435,15.210296761116831
5815,15.747031969567487
7194,13.815510557964274
1661,15.747031969567487
6879,15.828800277836564
17063,15.58195221920804
27667,15.587491209612695
30348,15.10905209146542
14312,14.508657738524219
26639,16.1573163641116
984,15.955576721460545
16056,15.761420707019587
27621,17.022313801598205
28556,15.761420707019587
18236,15.775605342011543
12693,15.538277155705378
13871,15.205791960261621
22343,15.943742263813542
10176,15.454895546766327
15409,15.248443245901832
27842,16.012735135300492
23939,15.520258650202699
15198,15.687312734865866
13435,15.188543372200972
19303,13.815510557964274
750,15.38412647587812
14205,15.65606019136176
9736,15.92808327548985
15919,13.815510557964274
18673,15.590462908875947
84,16.012735135300492
9324,15.81021087118902
12576,15.38412647587812
25650,15.25465113206923
8258,15.284996509970929
9599,15.554684670381334
7792,15.60459979863645
28112,15.830413578506539
6775,15.775605342011543
28088,15.937772096827038
13400,15.172639461972281
8884,15.207635388813461
18144,15.197158390671548
19651,15.588484852116048
4049,15.35237777756354
11239,15.89495209964411
8213,15.707341279325608
30306,15.796512026830857
9506,15.872522424677925
18066,15.789591583986283
10281,15.766990310798162
22477,15.623799329143539
1832,14.914122846632385
15220,15.943742263813542
20354,14.722932074369364
14411,14.22097566607244
12078,15.830413578506539
22515,15.86469905647309
15767,15.473738634567807
2592,14.73180128983843
1840,15.64005985001532
16545,15.84365880525656
21585,15.775605342011543
21092,15.89495209964411
18882,16.213405830762646
27522,16.456352009373035
14256,15.613384628192183
6828,14.991002094300061
14587,15.622774213728295
29471,16.009334024742163
18093,13.815510557964274
1107,15.341566861459324
222,16.269958000267565
5560,15.41995602887533
9739,15.180107217268029
30315,13.815510557964274
29233,16.08783291901639
12144,13.815510557964274
17306,15.671230256151206
4975,15.80338490611862
3089,15.413685278119663
21858,14.603711521825407
8953,14.508657738524219
3148,15.648092021712584
19797,15.816990558174398
13732,15.362203965717177
1006,15.732433170146335
18949,15.744346918767373
9523,16.34123920227253
16450,16.015944313707916
21341,15.590462908875947
18447,15.60727002719233
25438,16.056220247240233
9018,15.464169183551656
28336,15.789591583986283
2369,15.590462908875947
9984,15.717618084361195
15070,16.510137738734343
23154,15.925971485199781
7110,15.68450772758562
28446,15.424455348833918
4547,15.679590688771956
9860,15.520258650202699
21470,15.771156021830599
2669,15.955576721460545
24447,16.325109820342647
19319,15.538277155705378
10105,15.068273526459642
4405,16.557640072719348
599,15.60727002719233
17652,15.348607237141652
11547,16.214674843407206
21923,15.371547693671259
15784,15.444751097694555
25057,15.623799329143539
9082,15.694975607611434
4006,15.642411920437386
27059,15.901575243127194
3915,13.815510557964274
19008,16.559571196589516
16552,15.095963176544142
13567,15.424948470398375
14736,15.274501324016903
9479,15.310289300389003
6229,15.507346555836712
13691,14.514614958998346
24376,15.38807699562247
1442,15.555976732804778
22145,15.937772096827038
13484,13.805460222110773
3699,15.394868572410022
26327,15.458383246484612
22282,16.18107045011971
9878,14.508657738524219
20321,15.226497531674536
316,14.914122846632385
11960,15.978833583624812
30168,14.435370660114245
9301,15.23900436007327
24209,15.342653227671544
25818,14.508157613482537
3237,15.555976732804778
19578,15.65606019136176
10738,16.489659207390805
3027,16.213405830762646
26630,15.334984155959129
8614,15.830413578506539
28037,15.86578072234383
1962,16.012735135300492
897,15.555976732804778
11271,15.139906110836874
3200,15.631962639782701
12477,15.520258650202699
14725,15.404745763080856
5594,16.012735135300492
16483,13.815510557964274
18438,14.557447902693651
4469,16.38812278817138
15759,16.292048958081757
29752,16.588099280204055
30454,15.65606019136176
21993,16.052338040366404
5191,15.023873710591502
15314,15.520258650202699
2634,14.508657738524219
9141,15.710970215268834
25266,15.819622227428319
22618,17.082564169060614
17217,15.252177639873835
29183,15.488599285141188
13322,16.213405830762646
21335,16.11809565095832
9706,14.508657738524219
4066,15.078044774800418
15997,15.444751097694555
9312,15.929029802470932
12476,15.501909511534503
25668,15.154086018407044
12864,16.34123920227253
23270,15.78262291467019
25348,15.226399722013278
7217,16.021364461998548
13107,15.306164934408407
1368,15.931766072766827
25132,15.65606019136176
5637,15.454507272639919
29210,16.06105375974111
8202,15.656123681409717
16498,15.691948128654953
10866,16.523560759066484
922,15.648092021712584
16307,16.045524958123483
11743,14.914122846632385
8333,14.690979295318174
20452,15.732433170146335
20797,15.679590688771956
8956,15.564710412773533
18687,15.414898134544874
351,16.166885815127753
8083,15.225482382438521
24722,16.12308319246936
23706,15.529308485722618
27472,16.38045991542581
716,15.89495209964411
6786,15.483217378522351
8550,15.501909511534503
11713,16.012735135300492
1117,14.508657738524219
759,13.9108207377686
10841,15.265026401431777
27781,15.150511624696614
889,15.687312734865866
632,14.827111469642754
22522,16.06680235657077
2294,15.732433170146335
22714,16.02378497148708
30059,16.143959284952487
14029,15.446377813091022
6305,15.73907284335568
8802,16.045524958123483
22291,15.608568683572981
22895,15.65606019136176
21046,15.635041634646747
12494,15.538277155705378
5298,15.023694483061675
22566,15.555976732804778
13514,15.65606019136176
18596,15.65162178476283
3012,15.554220806102514
26512,13.815510557964274
18777,16.185754299432134
11214,15.424948470398375
4947,15.889638004820341
20135,15.950859731582407
30393,15.418539778531374
9369,15.212250176945703
22911,16.050859949030002
21264,15.573368475516649
11966,15.831042047645099
20302,15.363073066680286
1302,13.815510557964274
21225,15.511126166639427
372,16.11809565095832
17653,16.325109820342647
29563,16.180828167250457
7078,15.454507272639919
8339,15.497269131978001
12888,15.590462908875947
22847,15.1763083771792
26506,15.830013498485199
22324,15.955576721460545
14342,15.761420707019587
17527,15.65606019136176
11463,15.756135335447293
25975,15.681892378934947
19904,15.70158546998556
18229,13.815510557964274
20483,16.25785759333348
21631,16.204273347199372
26526,15.687312734865866
19658,16.300417207752275
12725,14.508657738524219
970,16.732080569472036
29567,16.293812108700138
1917,15.623799329143539
13361,15.789591583986283
28113,15.963778290573963
28668,15.761420707019587
1198,16.06680235657077
16766,16.35711255142882
356,16.029264437251705
19534,13.815510557964274
3375,15.319587954740548
30031,16.421897105289982
24703,16.213405830762646
30396,15.576735902812073
5257,15.511126166639427
12116,15.79760494661777
17782,15.573368475516649
16991,15.717618084361195
22013,14.9478950899481
983,15.81021087118902
20201,15.414898134544874
19693,16.454567887579532
10249,15.29711509888849
18115,15.973069878908062
24064,15.978833583624812
17316,14.508657738524219
9332,15.520258650202699
9995,15.792567152587813
12900,15.64005985001532
1319,15.442788388526706
29955,16.510137738734343
25501,15.60727002719233
28794,16.012735135300492
13242,17.365127944744703
23433,13.815510557964274
18324,15.555976732804778
29378,15.116711519780662
17478,14.508657738524219
17577,15.687312734865866
15777,15.096444403426338
279,16.38045991542581
11181,15.687312734865866
3536,15.652234947930058
25036,15.250573654452573
26423,15.693677054933067
27713,15.598901777521812
7212,15.81021087118902
16914,15.555976732804778
22423,16.3957273875566
13420,15.504885080136031
25971,16.0978929436408
23825,15.307575875499658
5983,15.181030619867688
29965,15.702962709590784
16180,15.623799329143539
14687,15.856730886823913
24649,15.114371089237528
150,15.308414654142423
27942,16.588099280204055
1325,15.538277155705378
9213,15.663965370868874
174,15.538277155705378
20425,15.424948470398375
27320,15.85843333294369
11976,15.538277155705378
10575,14.508657738524219
4023,15.173152068844152
1145,15.65606019136176
28402,16.05940665460964
19511,15.65606019136176
7721,15.476912259953792
24278,16.35711255142882
27700,16.166885815127753
17922,16.197830618977175
10788,15.451203568988555
7718,15.247275293128922
10496,15.60727002719233
8359,16.510137738734343
29604,16.11809565095832
12756,15.538277155705378
10228,16.325109820342647
29253,15.767936575424121
3929,15.80338490611862
14491,15.60727002719233
10611,15.76330464557811
3263,15.424948470398375
22274,15.89495209964411
17326,15.812568769432914
16442,15.691948128654953
24184,16.029264437251705
10895,15.978833583624812
22925,15.789591583986283
11293,15.045826027428953
13105,15.761420707019587
24903,15.09480750888961
17863,16.556350581889475
23731,15.60727002719233
8348,15.331569225139443
12068,16.213405830762646
28227,15.943742263813542
5840,13.9108207377686
20855,14.9251616937476
23278,15.907374619642667
7231,13.805460222110773
18917,14.785696875327496
30027,15.424948470398375
18896,15.671808548329901
18799,16.034714042019267
3483,15.64481305176152
28992,15.907374619642667
13608,16.316946509703484
17414,15.598901777521812
30268,13.9108207377686
24245,16.012735135300492
24075,15.327335641531374
26976,15.812162978193156
14083,15.58195221920804
8199,16.25601642115487
20846,15.099567853706178
109,16.440179150127435
11136,16.12804598181149
1610,13.864300722133706
3096,15.520258650202699
10064,14.914122846632385
13602,15.747031969567487
9072,16.11809565095832
26735,15.65606019136176
15921,15.691948128654953
26436,16.28485228369474
27079,16.38045991542581
4545,15.275049804600032
7643,15.596834431950773
14611,15.726784895693472
26248,15.695280904515043
18081,15.78733904893299
18364,15.971098457163789
3984,15.642216715855364
14953,15.84365880525656
5384,14.936683106072046
8075,15.541252724306906
14417,16.588099280204055
17354,15.784366847680117
11611,15.501909511534503
11426,15.483217378522351
2517,15.538277155705378
18331,15.725824024840387
22383,15.462833291645271
28732,15.728513734477694
1701,15.64005985001532
2553,15.501909511534503
24676,16.054545334718743
20243,15.180913198941612
27549,15.761420707019587
14180,15.46531007095359
29215,15.59529865541111
21549,15.816990558174398
7289,15.27412558066379
24803,14.508657738524219
7292,15.89495209964411
4499,15.49730820098224
6197,15.671808548329901
4779,15.57310913154508
18976,15.761420707019587
12170,15.598901777521812
20177,16.489659207390805
23077,16.06680235657077
3345,14.508657738524219
14287,15.190218555659245
21817,16.505965397964978
21396,16.266515656076592
23978,15.349833037079883
19788,15.761420707019587
4369,14.508657738524219
12304,15.444751097694555
16833,15.136914335980052
29967,14.914122846632385
25062,15.852755593206675
25946,15.869880415215087
19105,15.65606019136176
13190,15.464169183551656
16176,14.88277871163232
24260,15.89495209964411
16858,15.761420707019587
11148,15.555976732804778
27401,16.036777455195583
14706,15.913528485217045
29595,15.520258650202699
21327,16.077273656438063
30090,15.87770395188515
9531,15.575738079579166
468,15.434898801251542
24651,15.797400321835175
234,15.830413578506539
1771,15.80338490611862
5734,15.679590688771956
24320,15.343356563334908
13499,16.48882327188716
24878,16.54766744393717
2355,17.06001358295008
6944,15.775605342011543
6881,15.225482382438521
16972,15.520258650202699
18621,14.914122846632385
14572,15.64005985001532
9633,15.919337347929742
20050,15.830413578506539
14895,15.723676115291386
1928,16.12804598181149
13854,15.373655176010823
16149,17.14707393408553
13410,16.147654453199863
1669,14.508657738524219
6031,15.72161605197685
18943,16.00156183470237
19612,16.166885815127753
8314,15.687312734865866
11356,15.732433170146335
12824,15.687312734865866
10036,16.442357500436355
25943,15.412817992751298
17173,13.815510557964274
4051,16.80517445611666
29947,15.516214118463603
7601,15.35237777756354
13553,15.70432414000658
30012,13.815510557964274
2400,14.115615150414612
13071,15.501909511534503
1269,16.1573163641116
27395,15.68573826526963
21755,16.04013410948861
24601,14.647696810996221
28428,15.60727002719233
11459,15.761420707019587
17167,15.830413578506539
10268,14.508657738524219
22024,16.296241836341792
9309,15.87953600493107
24709,15.663761098038096
17296,17.111347423968603
20612,15.775605342011543
30450,16.350000707941103
22933,16.150843827752837
20211,15.687312734865866
3983,15.803138300371456
6222,15.590462908875947
5435,15.550805490211202
9356,15.726609184796015
17679,15.60727002719233
15585,15.226097939653155
134,15.60727002719233
23592,15.919644712234481
26366,15.747031969567487
28196,16.551824224339345
15734,15.291605631425066
17838,15.86963429165982
10472,15.605601970091632
20578,15.872246262108472
25374,15.424948470398375
11528,15.570390251904698
10783,15.481741384117958
5856,15.424948470398375
29941,15.79753867206404
29993,15.4417379352256
4346,15.65606019136176
12157,15.302554822184307
29556,15.358260440721695
20729,16.204273347199372
15017,15.424948470398375
29135,16.38045991542581
1146,16.08763644347361
25080,15.907374619642667
12759,15.529308485722618
20980,14.508657738524219
15644,15.687312734865866
24220,15.41443135895543
10526,15.78262291467019
4982,14.935019646345369
23933,14.508657738524219
23423,15.60727002719233
8190,15.207588163839892
11130,15.65606019136176
24289,15.648092021712584
15250,16.147654453199863
16143,15.559210795826418
10433,13.815510557964274
2968,15.955576721460545
7418,15.331569225139443
25905,15.78262291467019
3197,13.815510557964274
25713,16.353167773137802
14281,15.38412647587812
4901,15.452688143298849
665,16.25785759333348
26335,15.913528485217045
3085,15.64005985001532
12420,16.364955728889846
3201,15.84365880525656
25939,15.65606019136176
24473,15.687312734865866
1179,14.508657738524219
22166,15.80533410109362
5383,15.38556190349212
29924,14.508657738524219
14050,14.73180128983843
25972,15.640946553551712
1472,15.897448979842697
4005,16.266515656076592
9514,15.149981484196969
28520,15.93015489600026
5835,15.520258650202699
19397,15.518985112324758
25311,15.464169183551656
486,13.805460222110773
1980,15.816990558174398
4373,15.337827487402226
19119,16.147654453199863
19969,15.806557948881515
17719,16.32916662103826
12827,16.811242831518264
12559,15.943742263813542
4072,15.098213670682892
20975,15.65606019136176
3556,15.538277155705378
18206,16.108045315104818
4489,15.875367823507581
22300,15.327863396400831
2020,15.370492284602316
15613,16.024318126038224
769,15.882324961837757
23299,16.287838425545413
4695,15.60727002719233
24031,15.64005985001532
26808,15.231895133499304
1173,16.3957273875566
6984,15.559094673987898
4760,15.761420707019587
21865,16.045524958123483
28630,16.104402323826317
29674,15.830413578506539
17460,16.399508110396507
21235,15.725053062848712
9799,15.716901110979284
20303,15.687312734865866
20867,15.699803628595262
21374,15.80338490611862
24300,15.24313110647783
11891,15.623799329143539
22434,14.508657738524219
11467,15.555976732804778
12182,15.555976732804778
4877,15.311819189209048
28505,15.575750635918213
6873,16.089410333118177
26026,15.998821116069742
23943,15.816990558174398
29738,15.761420707019587
29909,15.329073931373339
22881,15.876024089758591
23469,16.012735135300492
20548,15.671808548329901
3579,14.508657738524219
28912,15.680765502284206
3359,15.321097925272149
11638,16.303067027211
19996,15.86320340132953
3121,16.06680235657077
26697,15.4979805067979
28484,16.213405830762646
3024,16.06680235657077
23903,15.29145433422268
28503,16.112921387515826
16750,15.582665127421743
16197,15.394489262913666
7763,16.300417207752275
10584,15.316358300573127
5464,15.568182638484283
15923,15.955576721460545
18472,15.96279063847874
9663,15.880026642096588
5491,16.587841622013034
21367,15.60727002719233
10542,14.71640091041432
3829,15.424948470398375
3412,15.329494280225054
16949,15.590462908875947
16611,17.365127944744703
14323,15.687312734865866
23082,15.594821869365125
14047,16.41076526492114
14570,16.824756410416523
24519,16.204273347199372
3080,15.761420707019587
20147,16.575520497997196
7700,15.570054715210613
28091,15.529362538315803
9053,14.508657738524219
9161,17.011527088686393
21776,15.955576721460545
15653,15.789591583986283
6092,16.556350581889475
25285,15.35400011677331
2996,15.424948470398375
21080,15.789591583986283
22210,15.89495209964411
1566,15.990262279448435
826,15.631962639782701
29860,15.58195221920804
26470,15.49260711887219
26811,15.789591583986283
475,15.65606019136176
8735,16.213405830762646
19964,15.350224924202438
21505,15.605820310193597
26550,15.712160832553543
9776,15.715700575473736
7101,15.258671901573233
30406,16.612791892794426
28830,16.077273656438063
20154,15.931766072766827
25359,15.416780805651374
28965,15.247315903090552
14747,14.981990507529494
360,15.35237777756354
25775,16.536177235562906
4663,15.65606019136176
3034,16.235878686614704
18605,15.995928016984113
24989,15.392279813567821
6512,15.520258650202699
26540,15.687312734865866
11544,16.64872390202049
11118,15.973069878908062
2090,16.045524958123483
28970,15.444320416729527
19759,15.620515253942349
18940,16.414816079134397
20946,15.864675092054839
8848,16.29235118131528
1883,15.598901777521812
16312,15.978833583624812
7495,15.029033613122039
28518,15.167716712058423
22683,15.823724590355742
12118,15.634364144105376
15425,16.077273656438063
23239,15.218293236588966
20416,15.75158160426606
19820,15.592704631625026
26807,13.815510557964274
17938,15.789591583986283
17053,15.739759210238407
8903,15.65606019136176
1491,15.816990558174398
13416,15.64005985001532
18386,17.285923008647902
6389,15.355387866353217
10842,15.717618084361195
23178,15.687312734865866
19806,16.029088684103105
247,15.520258650202699
14178,16.322667816687094
4900,15.42995989222129
29302,16.213405830762646
16666,15.299385247423029
8538,16.325109820342647
10049,16.2924529100956
28848,14.914122846632385
22494,15.740163216208245
16960,16.082468473315167
29845,16.30152692512146
16619,15.919644712234481
23382,16.300417207752275
14135,16.269181066230058
10939,14.62002020637768
16561,15.854130105123854
3010,14.508657738524219
28678,15.164546619137903
6216,15.285686403064867
20028,14.603711521825407
7912,15.946795929958943
19059,15.60727002719233
8425,15.631962639782701
23543,16.105268027666504
28843,15.80338490611862
4604,15.648867720780256
4804,14.985140333867664
16944,15.663965370868874
11343,15.856730886823913
5061,13.815510557964274
29907,14.561838250994944
5705,16.012735135300492
27153,16.51687177091569
6170,14.91397616920911
12167,16.0978929436408
17007,15.816990558174398
25470,15.907374619642667
16297,14.508657738524219
11043,15.811570490705058
2388,16.190416312537945
22677,15.553194620703369
22592,14.626440774180603
19408,16.11809565095832
11134,16.25785759333348
24764,16.011623406447804
395,15.520258650202699
18950,16.077273656438063
16647,13.815510557964274
6902,16.424369618065224
11681,15.319587954740548
19608,15.231687212686056
25479,15.100148645354233
15968,15.320911522882106
1707,16.012735135300492
16566,15.816990558174398
24659,15.526285362127304
14525,15.775605342011543
10179,15.349272315442342
5870,15.18191466294869
20890,14.73180128983843
2786,15.87005727911109
11061,16.045524958123483
17110,16.333207030575267
18263,15.732433170146335
17048,17.1296965626368
29552,15.58195221920804
16602,16.38045991542581
22624,16.147654453199863
17032,15.65606019136176
18463,15.978833583624812
25931,16.11809565095832
23220,15.699803628595262
12680,15.483217378522351
25363,16.300417207752275
28963,15.717618084361195
25822,14.508657738524219
9126,16.59432982995469
575,14.22097566607244
7384,16.47699312325015
21986,16.034714042019267
27299,15.717618084361195
16069,15.623799329143539
28122,15.830013498485199
17332,15.86963429165982
5913,16.300417207752275
20286,15.817260791928238
5146,15.500232179673674
14289,13.997832114758229
29580,15.956818303319878
13157,15.732433170146335
10976,16.308716010566968
11487,15.732433170146335
9495,16.289052877673225
25592,13.81451005763069
20142,16.36104182956871
12438,13.815510557964274
17148,16.240313283682568
24899,15.937413589457178
12868,15.717618084361195
24297,15.699803628595262
24934,15.955576721460545
28694,15.843192775628989
13936,15.671808548329901
464,15.538277155705378
10674,15.535021146369736
23364,15.84365880525656
16142,15.585775499439416
6224,16.045524958123483
25250,15.555976732804778
28502,15.653431182990186
8055,15.283188573440542
1992,15.978833583624812
21548,15.564710412773533
30312,14.417978917402376
8878,15.62134303623603
20868,17.034386382832476
12738,13.81451005763069
18593,15.899939641155148
6482,16.147533086611936
11856,15.761420707019587
23873,16.50753442060793
7105,14.95753348771413
8951,15.564710412773533
6572,15.412568149509422
25199,15.830413578506539
1535,16.454567887579532
2846,15.538277155705378
12465,14.508657738524219
7294,15.617287517506421
21814,15.547971619315291
7438,13.815510557964274
4345,15.59833691213304
17115,15.473738634567807
11574,16.00156183470237
24589,15.539451644294983
27622,16.25785759333348
29783,16.13298426345207
21142,15.907374619642667
12928,15.616560074099421
353,15.520258650202699
24141,16.908953400808514
10665,16.206260362601775
15716,15.424948470398375
24788,14.669925886120343
14809,15.761420707019587
14803,14.508657738524219
25077,15.950176164670436
11202,15.911868212020423
3726,15.176333253110496
9741,15.196345543777065
18651,15.394489262913666
17342,15.623799329143539
12498,15.520258650202699
911,15.424948470398375
827,15.687312734865866
20487,16.600521800202614
20237,16.03318112857714
16636,15.596783232468146
23568,15.386362515743285
19590,15.61966225866635
16897,15.65606019136176
27941,15.850216205802719
3406,15.717618084361195
29711,15.796512026830857
14119,16.733281290048552
21592,15.710127412632037
3772,15.282255235981465
5800,15.636828829433874
25776,15.789591583986283
2312,15.319587954740548
7324,16.012735135300492
15273,16.283610089435893
15326,15.81021087118902
22420,15.819221850772342
12230,14.508657738524219
20410,15.955576721460545
15952,15.29711509888849
1404,15.663965370868874
13791,15.86963429165982
11949,16.06680235657077
17359,15.88237331743725
21995,15.427943979378172
17193,15.713365772502582
18916,16.364955728889846
290,15.529308485722618
12294,15.907374619642667
4421,15.64917943026954
1095,16.727861222579214
11875,15.702580206996654
18656,15.955576721460545
25794,15.739759210238407
21791,15.80338490611862
6088,16.08763644347361
27517,15.39369306974733
8812,15.444751097694555
5197,15.249248939513295
5343,15.176487111099874
29910,17.476504808588675
6648,15.49260711887219
25360,15.78262291467019
4565,15.00169834225495
8100,15.854454661824631
25162,15.542804036757676
18101,15.86963429165982
3393,15.520258650202699
5486,15.732433170146335
23042,16.312016343595626
17935,15.734289827843174
1615,15.201804919084164
28144,15.717468819490405
9955,15.311107653974615
6273,15.680089169161123
5543,13.815510557964274
23229,15.60727002719233
23517,15.590462908875947
20752,14.953233938392845
24352,15.823724590355742
21827,16.05846262484832
10462,15.60727002719233
7428,15.47961845733734
26524,16.41076526492114
28275,14.500121407501933
4874,15.573368475516649
26005,15.789591583986283
8350,15.671808548329901
25142,15.84880004011459
24440,15.955576721460545
7405,15.931766072766827
26415,15.449215041026244
13354,16.300417207752275
8186,15.591108124408445
28849,15.336651321703922
16624,15.438031315544164
27001,13.815510557964274
21516,16.1573163641116
6908,15.850236859184207
2649,15.623799329143539
18695,15.91678330523822
3529,15.07576879519316
30459,15.569722699814436
12411,14.508657738524219
18697,16.556350581889475
11236,16.161009344350422
24455,15.732433170146335
24235,15.617748271479956
5616,15.65606019136176
26625,16.41820024340866
30035,16.096133641874555
13397,15.573368475516649
20108,16.085585579001407
10446,15.07730405677391
28926,14.482790035785776
24420,16.846836783609454
9443,15.749082040648073
30135,15.84365880525656
26155,14.914122846632385
28330,16.364955728889846
9909,15.379427955096565
584,15.555976732804778
1554,15.226497531674536
29826,13.815510557964274
3818,15.47798560341513
15689,15.717618084361195
8135,16.012735135300492
29920,15.687312734865866
12328,15.687312734865866
2515,16.204273347199372
16254,15.511126166639427
15633,15.955576721460545
25933,15.806640969249955
7457,18.327096130501715
24499,14.508657738524219
19855,15.663965370868874
16346,15.859480350335858
4661,15.623799329143539
9102,15.461280399645764
21361,16.972510979114386
17495,15.830413578506539
11676,15.521043796440162
8936,15.796512026830857
2964,15.538277155705378
18659,15.573221913052757
4861,15.931766072766827
14987,15.651605841012382
13964,15.687312734865866
22064,15.955576721460545
1314,14.827111469642754
28326,18.37067605054079
19743,16.292088873251522
25701,15.687312734865866
22540,15.790110199482017
16625,15.498198932137967
15203,15.826920819251646
21061,15.702580206996654
12664,16.287796230562392
8568,15.16507609858586
23013,14.914122846632385
1046,15.454507272639919
